,0
545,48.68953
546,48.49679
547,48.2365
548,46.79778
549,46.95948
550,47.27104
551,47.04842
552,46.35979
553,45.65691
554,45.20974
555,44.82343
556,45.44602
557,46.75504
558,47.04377
559,45.64297
560,44.25287
561,44.60207
562,45.05642
563,45.02618
564,44.6355
565,44.18478
566,43.83053
567,43.55261
568,43.88759
569,45.30835
570,46.18472
571,46.49538
572,46.37748
573,44.56735
574,44.45198
575,45.02335
576,45.27026
577,44.97902
578,44.77067
579,44.80871
580,46.27939
581,46.60698
582,47.14165
583,47.99213
584,47.69371
585,47.29642
586,46.20469
587,45.8309
588,46.28143
589,46.65349
590,46.325
591,45.68296
592,45.14994
593,44.84956
594,44.83219
595,45.65347
596,46.83764
597,47.15346
598,47.54005
599,47.06103
600,46.03458
601,44.81421
602,45.25418
603,45.67241
604,45.77904
605,45.36404
606,44.75077
607,44.46164
608,44.60946
609,46.79328
610,48.74331
611,48.95599
612,49.11382
613,48.91802
614,48.28034
615,46.80798
616,46.9019
617,47.3684
618,47.71867
619,47.45351
620,47.0065
621,46.90353
622,47.54451
623,48.52306
624,48.99711
625,49.13523
626,49.18462
627,49.17201
628,48.92624
629,48.18411
630,47.94252
631,48.35843
632,48.76141
633,48.80035
634,48.98686
635,48.23837
636,47.64034
637,47.1809
638,46.94534
639,47.04879
640,47.43689
641,47.07881
642,47.22775
643,48.20384
644,48.18081
645,47.48486
646,47.14448
647,46.1602
648,46.0083
649,45.46251
650,45.64651
651,45.94351
652,46.34419
653,46.04456
654,45.5252
655,45.61602
656,46.70366
657,47.13069
658,47.56243
659,48.25811
660,47.93731
661,46.68788
662,45.61785
663,46.05948
664,46.48381
665,46.50823
666,46.61654
667,47.95707
668,47.9278
669,46.55299
670,45.65634
671,46.10771
672,46.46947
673,46.06214
674,45.4682
675,44.92657
676,44.4586
677,44.15973
678,44.84345
679,44.8869
680,43.62859
681,43.23426
682,43.34995
683,43.22254
684,42.96142
685,42.71272
686,43.5537
687,44.48875
688,45.63684
689,46.98417
690,46.0582
691,44.69352
692,44.99449
693,45.66271
694,46.00978
695,45.55014
696,44.96721
697,44.45876
698,44.17422
699,44.34227
700,44.92554
701,46.31021
702,46.54787
703,44.66658
704,43.61904
705,44.00292
706,44.49796
707,44.5114
708,44.30459
709,44.25129
710,44.11607
711,43.97499
712,43.68448
713,44.74199
714,45.56923
715,46.58962
716,47.59502
717,46.2831
718,45.314
719,45.92174
720,46.36395
721,46.13222
722,45.52451
723,45.06364
724,44.6821
725,44.58379
726,45.75924
727,46.95866
728,47.0477
729,46.23534
730,44.44704
731,44.58263
732,45.23863
733,45.41851
734,45.2653
735,45.44203
736,46.43127
737,47.16162
738,48.12664
739,49.06145
740,48.68416
741,47.21157
742,46.2298
743,46.75989
744,47.2461
745,46.92413
746,46.18822
747,45.57653
748,45.28173
749,45.27559
750,46.4135
751,47.40904
752,47.34825
753,45.01739
754,44.08944
755,44.43871
756,44.75
757,44.40273
758,43.70114
759,43.14175
760,42.81287
761,42.96593
762,44.04408
763,42.87078
764,42.33921
765,42.37706
766,42.26889
767,42.30722
768,43.1035
769,43.76986
770,44.6874
771,45.26777
772,43.98384
773,43.49762
774,44.28452
775,44.91644
776,45.1044
777,45.89688
778,46.64714
779,47.29189
780,48.07666
781,46.11886
782,45.27045
783,45.84481
784,46.24818
785,46.30722
786,46.07435
787,45.68683
788,45.26585
789,44.94366
790,44.69205
791,44.44304
792,44.10256
793,44.14686
794,44.5588
795,44.68982
796,45.45275
797,45.94587
798,46.73209
799,45.22778
800,44.22902
801,44.73928
802,45.05637
803,44.62921
804,44.02423
805,43.97327
806,44.70532
807,46.00076
808,46.31472
809,46.49113
810,46.00861
811,45.85558
812,45.78705
813,45.75913
814,45.52956
815,44.89077
816,44.98675
817,45.30848
818,45.5425
819,44.91987
820,44.38575
821,43.82872
822,43.37981
823,43.02617
824,42.80143
825,42.70023
826,42.92678
827,43.65063
828,43.7424
829,41.93318
830,41.55379
831,41.93837
832,42.13372
833,42.01105
834,43.01754
835,43.80137
836,44.60705
837,45.73145
838,44.4805
839,43.39032
840,43.9619
841,44.5528
842,44.12598
843,43.42849
844,42.92595
845,42.60028
846,42.10924
847,41.95292
848,42.35891
849,43.7145
850,44.34743
851,44.89564
852,45.91077
853,44.58324
854,43.42841
855,43.97851
856,44.66305
857,44.59043
858,43.53746
859,44.14241
860,45.03271
861,45.49223
862,45.05412
863,43.39363
864,43.51164
865,44.09017
866,43.99102
867,43.09413
868,43.23939
869,44.1417
870,44.74216
871,45.63997
872,46.55733
873,46.41178
874,45.85434
875,45.32082
876,43.80523
877,43.90248
878,44.28852
879,44.2219
880,43.78285
881,43.59005
882,44.64378
883,45.43439
884,45.6934
885,44.83181
886,43.17934
887,43.44888
888,43.93304
889,43.74177
890,43.1979
891,42.61555
892,42.29569
893,42.1307
894,42.10759
895,43.09201
896,44.56848
897,44.92736
898,45.45214
899,45.11353
900,44.62355
901,43.18049
902,43.2327
903,43.87907
904,44.26283
905,43.79733
906,43.23773
907,42.9289
908,43.04979
909,43.63813
910,45.0522
911,45.2724
912,43.04249
913,42.33315
914,42.57586
915,43.01986
916,43.14518
917,42.92209
918,42.87577
919,44.11316
920,44.88839
921,45.88579
922,46.2943
923,44.68312
924,43.97181
925,44.38884
926,44.83451
927,44.24835
928,43.60495
929,43.52885
930,44.54119
931,45.71558
932,45.79803
933,46.38485
934,45.86664
935,44.19727
936,44.19944
937,44.75137
938,44.8479
939,44.25742
940,44.08453
941,45.11903
942,45.99138
943,44.56888
944,42.98852
945,43.26882
946,43.68911
947,43.85772
948,43.83607
949,43.63906
950,43.3235
951,43.01249
952,42.7147
953,42.49458
954,42.36286
955,42.29892
956,42.18447
957,42.11335
958,42.10431
959,42.12119
960,42.89909
961,44.43201
962,45.60718
963,44.73604
964,43.655
965,44.13075
966,44.68451
967,44.44249
968,43.7579
969,43.12134
970,42.64383
971,43.07604
972,44.2141
973,45.46819
974,46.83175
975,46.11779
976,44.05136
977,44.27352
978,44.78873
979,45.05434
980,45.05765
981,44.80149
982,44.56664
983,44.43961
984,44.33722
985,44.34581
986,44.89641
987,46.26147
988,47.30227
989,45.85283
990,45.40292
991,45.9544
992,46.43767
993,45.92808
994,45.49426
995,45.12436
996,44.86232
997,44.83853
998,46.82803
999,47.49667
1000,47.84313
1001,48.21161
1002,47.71864
1003,47.32719
1004,46.41137
1005,46.08221
1006,46.46983
1007,47.04755
1008,46.94126
1009,46.63095
1010,46.98589
1011,48.32708
1012,48.72206
1013,48.07978
1014,46.1316
1015,46.36879
1016,46.9075
1017,47.04414
1018,46.663
1019,46.37613
1020,46.29744
1021,45.99339
1022,45.79889
1023,45.60981
1024,45.21863
1025,44.78967
1026,44.50055
1027,44.29989
1028,44.18664
1029,44.13714
1030,44.07971
1031,44.083
1032,44.10163
1033,44.15353
1034,44.20157
1035,44.30383
1036,44.39283
1037,44.51683
1038,44.63754
1039,44.7947
1040,45.42585
1041,46.92976
1042,48.2809
1043,48.25546
1044,46.68065
1045,46.85244
1046,47.30958
1047,46.80312
1048,46.26394
1049,45.95906
1050,46.50964
1051,47.04462
1052,47.71393
1053,48.34483
1054,46.4636
1055,45.67231
1056,46.24862
1057,46.58023
1058,46.01259
1059,45.57096
1060,45.13601
1061,45.00079
1062,45.5263
1063,46.58474
1064,46.72945
1065,44.39349
1066,43.87024
1067,44.32785
1068,44.80278
1069,44.62676
1070,44.59396
1071,44.49372
1072,44.32733
1073,43.93563
1074,43.70892
1075,43.5772
1076,43.4438
1077,43.42854
1078,43.37502
1079,43.40868
1080,43.43835
1081,43.61009
1082,43.59459
1083,43.64995
1084,43.74556
1085,43.84612
1086,44.00504
1087,44.13253
1088,44.26731
1089,44.37098
1090,44.50587
1091,44.67637
1092,44.76904
1093,44.79329
1094,44.9337
1095,45.07179
1096,45.13641
1097,45.2714
1098,45.33479
1099,45.43385
1100,45.45222
1101,45.36023
1102,45.44196
1103,45.45907
1104,45.47656
1105,45.89893
1106,46.02932
1107,45.95185
1108,45.97948
1109,45.94665
1110,45.98177
1111,46.02986
1112,45.9934
1113,45.92327
1114,45.82312
1115,45.86139
1116,45.99348
1117,45.96096
1118,45.82331
1119,45.64006
1120,45.46666
1121,45.2011
1122,45.01903
1123,44.90864
1124,44.80313
1125,44.6579
1126,44.54545
1127,44.46399
1128,44.4086
1129,44.33956
1130,44.2421
1131,44.15517
1132,44.09018
1133,44.01025
1134,43.98563
1135,44.03223
1136,44.0635
1137,44.22237
1138,44.28742
1139,44.36307
1140,44.41679
1141,44.42579
1142,44.36381
1143,44.32361
1144,44.27076
1145,44.21679
1146,44.15879
1147,44.09226
1148,44.09647
1149,44.06267
1150,44.03991
1151,44.00417
1152,43.92052
1153,43.95863
1154,43.87487
1155,43.8213
1156,43.76029
1157,43.54271
1158,43.47698
1159,43.41959
1160,43.37506
1161,43.3034
1162,43.23806
1163,43.18087
1164,43.18887
1165,43.15508
1166,43.09924
1167,43.01529
1168,42.94779
1169,42.98116
1170,42.95173
1171,42.92627
1172,42.90807
1173,42.89758
1174,42.84905
1175,42.811
1176,42.60373
1177,42.53845
1178,42.44785
1179,42.46368
1180,42.41552
1181,42.37219
1182,42.39406
1183,42.41438
1184,42.54791
1185,42.70392
1186,42.82166
1187,42.81215
1188,42.72044
1189,42.58092
1190,42.62909
1191,42.65125
1192,42.73014
1193,42.78823
1194,42.80361
1195,42.84943
1196,42.89387
1197,42.75167
1198,42.79299
1199,42.86621
1200,42.72094
1201,42.62703
1202,42.46963
1203,42.13845
1204,41.99502
1205,41.90423
1206,41.86599
1207,41.76358
1208,41.66418
1209,41.67676
1210,41.66949
1211,41.6763
1212,41.61604
1213,41.60378
1214,41.67297
1215,41.74433
1216,42.48217
1217,42.41729
1218,42.56339
1219,42.70439
1220,42.84539
1221,43.20381
1222,44.71581
1223,45.32838
1224,44.93543
1225,44.25721
1226,43.71085
1227,43.92457
1228,44.34848
1229,44.43064
1230,43.84008
1231,43.28113
1232,42.76224
1233,42.30637
1234,42.00702
1235,41.71414
1236,41.50038
1237,41.31392
1238,41.17316
1239,41.07952
1240,41.31061
1241,42.42253
1242,42.26953
1243,42.34692
1244,42.41199
1245,42.49121
1246,42.3245
1247,42.5308
1248,43.26756
1249,43.78139
1250,43.64775
1251,43.51405
1252,43.44607
1253,43.46759
1254,43.67197
1255,43.79881
1256,43.78729
1257,43.74901
1258,43.68297
1259,43.58666
1260,43.48574
1261,43.3921
1262,43.04662
1263,43.03106
1264,43.0677
1265,42.97711
1266,42.92469
1267,42.86293
1268,42.79818
1269,42.80914
1270,42.81582
1271,42.84558
1272,42.81485
1273,42.84699
1274,42.85974
1275,42.85931
1276,42.99564
1277,43.10477
1278,43.23658
1279,43.34841
1280,43.42029
1281,43.47918
1282,43.53569
1283,43.54576
1284,43.55582
1285,43.56163
1286,43.47892
1287,43.39566
1288,43.32796
1289,43.31835
1290,43.36028
1291,43.32279
1292,43.2853
1293,43.21719
1294,43.21124
1295,43.20528
1296,43.17759
1297,43.13848
1298,43.0828
1299,43.05601
1300,43.08024
1301,43.10447
1302,43.18128
1303,43.23016
1304,43.26998
1305,43.40559
1306,43.51579
1307,43.60174
1308,43.6319
1309,43.76192
1310,43.91785
1311,44.06156
1312,44.25145
1313,44.46284
1314,44.66611
1315,44.77202
1316,44.75329
1317,44.80287
1318,44.75518
1319,44.66246
1320,44.86242
1321,44.87364
1322,44.88199
1323,44.76817
1324,44.75455
1325,44.69872
1326,44.90271
1327,44.99151
1328,44.96293
1329,44.94419
1330,44.85637
1331,44.83659
1332,44.6829
1333,44.59869
1334,44.54544
1335,44.39935
1336,44.2638
1337,44.12762
1338,44.0495
1339,43.88282
1340,43.82878
1341,43.79222
1342,43.95901
1343,44.0919
1344,45.07358
1345,45.26241
1346,45.44325
1347,45.62206
1348,45.62361
1349,45.59739
1350,45.43951
1351,45.41383
1352,45.29175
1353,45.19435
1354,45.15855
1355,45.008
1356,44.87089
1357,44.70968
1358,44.661
1359,44.64149
1360,44.62197
1361,44.59587
1362,44.64023
1363,44.66182
1364,44.69687
1365,44.76015
1366,44.93817
1367,44.9838
1368,45.08916
1369,45.28718
1370,45.39577
1371,45.49376
1372,45.6064
1373,45.75239
1374,46.11809
1375,47.36091
1376,48.71119
1377,47.98199
1378,45.68406
1379,45.7956
1380,46.13914
1381,46.10596
1382,45.95921
1383,45.44591
1384,44.88465
1385,44.32457
1386,43.96873
1387,43.60824
1388,43.31277
1389,43.14619
1390,43.11063
1391,43.11629
1392,43.12409
1393,43.13228
1394,43.22524
1395,43.35569
1396,43.44006
1397,43.54735
1398,43.5757
1399,43.67832
1400,43.89694
1401,43.92961
1402,44.07882
1403,44.12014
1404,44.24239
1405,44.33232
1406,44.4598
1407,44.54935
1408,44.60547
1409,44.71318
1410,44.76411
1411,44.876
1412,44.8527
1413,44.75389
1414,44.71627
1415,44.74773
1416,44.70412
1417,44.73232
1418,44.79137
1419,44.83123
1420,44.89754
1421,44.93543
1422,45.53489
1423,46.93804
1424,48.18997
1425,48.77699
1426,46.73939
1427,46.17728
1428,46.35418
1429,46.64495
1430,46.02113
1431,45.72699
1432,45.46208
1433,45.19618
1434,44.67039
1435,44.29689
1436,43.78693
1437,43.43583
1438,43.24469
1439,43.12949
1440,43.05892
1441,43.03912
1442,42.99185
1443,43.10109
1444,43.2066
1445,43.2653
1446,43.27376
1447,43.34071
1448,43.34111
1449,43.41012
1450,43.47637
1451,43.52331
1452,43.63044
1453,43.84254
1454,44.07054
1455,44.32574
1456,44.55098
1457,44.74937
1458,44.87989
1459,45.06337
1460,45.16713
1461,45.34405
1462,45.47955
1463,45.62704
1464,45.70367
1465,45.79861
1466,45.9129
1467,46.08594
1468,46.15957
1469,46.18207
1470,46.25866
1471,46.38432
1472,46.50287
1473,46.62304
1474,46.77253
1475,46.81712
1476,46.84571
1477,46.79939
1478,46.87723
1479,46.90994
1480,46.8791
1481,46.99381
1482,47.00023
1483,47.04655
1484,46.94041
1485,47.06052
1486,47.02668
1487,46.96324
1488,47.00343
1489,47.18856
1490,47.02124
1491,46.98308
1492,46.94413
1493,47.02434
1494,46.89713
1495,46.74708
1496,46.9531
1497,47.03419
1498,46.95606
1499,46.80057
1500,46.70248
1501,46.52625
1502,46.37352
1503,46.33556
1504,46.29417
1505,46.25562
1506,46.12743
1507,46.071
1508,46.06089
1509,46.09627
1510,46.03143
1511,45.89237
1512,45.65142
1513,45.44553
1514,45.27176
1515,45.07719
1516,44.81787
1517,44.60501
1518,44.52626
1519,44.55632
1520,44.5487
1521,44.63928
1522,44.66496
1523,44.64999
1524,44.51112
1525,44.44265
1526,44.31174
1527,44.10849
1528,43.94082
1529,43.7767
1530,43.58777
1531,43.45688
1532,43.33709
1533,43.28862
1534,43.24015
1535,43.1097
1536,43.11267
1537,43.12931
1538,43.09191
1539,43.12359
1540,43.17353
1541,43.00608
1542,43.00417
1543,43.08373
1544,43.21841
1545,43.27003
1546,43.33942
1547,43.46173
1548,43.59188
1549,43.64632
1550,43.64603
1551,43.74047
1552,43.82257
1553,43.79037
1554,43.6577
1555,43.68446
1556,43.76817
1557,43.8929
1558,43.93664
1559,43.86752
1560,43.90165
1561,43.81998
1562,43.72694
1563,43.61765
1564,43.43751
1565,43.24897
1566,43.09705
1567,42.93413
1568,42.71202
1569,42.63297
1570,43.70172
1571,44.98935
1572,46.24728
1573,46.78492
1574,44.97125
1575,44.51389
1576,44.97533
1577,45.25052
1578,44.89165
1579,44.50343
1580,44.1339
1581,43.92686
1582,43.56344
1583,43.16408
1584,42.83987
1585,42.5274
1586,42.33557
1587,42.2546
1588,42.17387
1589,42.13682
1590,41.61348
1591,41.4031
1592,41.36063
1593,41.37082
1594,41.39744
1595,41.44022
1596,41.5225
1597,41.72496
1598,41.91042
1599,42.10315
1600,42.21131
1601,42.19622
1602,42.44774
1603,42.66589
1604,42.89184
1605,42.97739
1606,43.23321
1607,43.35728
1608,43.49446
1609,43.65823
1610,43.75352
1611,43.89547
1612,44.03924
1613,44.17897
1614,44.30413
1615,44.45426
1616,44.59783
1617,44.72501
1618,44.87138
1619,45.02288
1620,45.16751
1621,45.25783
1622,45.41146
1623,46.25741
1624,46.26056
1625,46.18959
1626,46.14904
1627,46.08544
1628,45.76106
1629,45.71259
1630,45.7593
1631,46.57987
1632,46.46114
1633,46.19795
1634,46.22222
1635,46.11312
1636,45.89684
1637,45.60381
1638,45.62066
1639,45.50278
1640,45.52578
1641,45.27975
1642,45.0769
1643,44.789
1644,44.40059
1645,44.26626
1646,44.22289
1647,44.20705
1648,44.26588
1649,44.26143
1650,44.33631
1651,44.35127
1652,44.35728
1653,44.34509
1654,44.33315
1655,44.50161
1656,44.54506
1657,44.65458
1658,44.7981
1659,44.90921
1660,44.98522
1661,45.02634
1662,45.02009
1663,44.96481
1664,44.96464
1665,44.93892
1666,44.94706
1667,44.92884
1668,44.96336
1669,44.97558
1670,44.74448
1671,44.8608
1672,44.85995
1673,44.88
1674,44.86014
1675,44.96079
1676,45.0247
1677,45.02444
1678,44.95012
1679,44.86749
1680,44.87593
1681,44.9804
1682,45.07015
1683,45.14104
1684,45.03274
1685,44.75909
1686,44.61191
1687,44.5082
1688,44.3865
1689,44.29597
1690,44.30525
1691,44.32495
1692,44.28849
1693,44.25204
1694,44.21514
1695,44.0926
1696,43.83931
1697,43.69083
1698,43.5924
1699,43.42819
1700,43.33257
1701,43.26009
1702,43.21146
1703,43.10211
1704,43.1978
1705,43.13357
1706,43.09686
1707,43.06013
1708,43.0117
1709,43.01501
1710,43.03381
1711,43.0526
1712,43.05059
1713,43.08633
1714,43.26499
1715,43.34011
1716,43.44254
1717,43.47456
1718,43.4701
1719,43.39114
1720,43.38583
1721,43.46232
1722,43.56088
1723,43.5808
1724,43.46621
1725,43.34464
1726,43.45665
1727,43.597
1728,43.69551
1729,43.79695
1730,43.79923
1731,43.79428
1732,43.68985
1733,43.62999
1734,43.57013
1735,43.48413
1736,43.3352
1737,43.3138
1738,43.23664
1739,43.07403
1740,42.98799
1741,42.89717
1742,42.7753
1743,42.57215
1744,42.50433
1745,42.3915
1746,42.28779
1747,42.30718
1748,42.28122
1749,42.29347
1750,42.2522
1751,42.40548
1752,42.37941
1753,42.42872
1754,42.48984
1755,42.56122
1756,42.58387
1757,42.69878
1758,42.74831
1759,42.81896
1760,42.88668
1761,43.04206
1762,43.15819
1763,43.3233
1764,43.54773
1765,43.70758
1766,43.94173
1767,44.03037
1768,44.15228
1769,44.13637
1770,44.15998
1771,44.06125
1772,43.97324
1773,44.04552
1774,44.19596
1775,44.25432
1776,44.24739
1777,44.37846
1778,44.60475
1779,44.70699
1780,44.79117
1781,44.87536
1782,44.87335
1783,44.80119
1784,44.74271
1785,44.73969
1786,44.7177
1787,44.73578
1788,44.75387
1789,44.77266
1790,44.79172
1791,44.81317
1792,44.82632
1793,44.84274
1794,44.86329
1795,44.76361
1796,44.74017
1797,44.73171
1798,44.70513
1799,44.64691
1800,44.61967
1801,44.6004
1802,44.56404
1803,44.50692
1804,44.45773
1805,44.40854
1806,44.40688
1807,44.33791
1808,44.28663
1809,44.20893
1810,44.18125
1811,44.12906
1812,44.15376
1813,44.17847
1814,44.23622
1815,44.32958
1816,44.42179
1817,44.48645
1818,44.55349
1819,44.5817
1820,44.60528
1821,44.69523
1822,44.74406
1823,44.76124
1824,44.84715
1825,44.8615
1826,44.87584
1827,44.89019
1828,44.93196
1829,44.95148
1830,45.04074
1831,45.13737
1832,45.24587
1833,45.3622
1834,45.35848
1835,45.44558
1836,45.51943
1837,45.58691
1838,45.67361
1839,45.68641
1840,45.5968
1841,45.53766
1842,45.53946
1843,45.5891
1844,45.63873
1845,45.74318
1846,45.83501
1847,45.80063
1848,45.85728
1849,45.75075
1850,45.72872
1851,45.58935
1852,45.35387
1853,45.29181
1854,45.21923
1855,45.28247
1856,45.27593
1857,45.27768
1858,45.32223
1859,45.41892
1860,45.90977
1861,47.33794
1862,48.67801
1863,49.74159
1864,49.49963
1865,48.95008
1866,48.5929
1867,47.04047
1868,47.09961
1869,47.24794
1870,47.08785
1871,46.49453
1872,45.77735
1873,45.31814
1874,44.8558
1875,44.40187
