,0
1245,4263.39648
1246,4254.2998
1247,4237.02881
1248,4219.75781
1249,4202.4873
1250,4242.63477
1251,4281.4082
1252,4285.66016
1253,4289.9126
1254,4286.8125
1255,4261.63281
1256,4238.90576
1257,4217.5
1258,4196.09424
1259,4191.68164
1260,4219.97998
1261,4269.35498
1262,4318.72998
1263,4219.0376
1264,4235.72217
1265,4288.77344
1266,4241.43164
1267,4194.08984
1268,4211.30762
1269,4289.07617
1270,4310.74365
1271,4332.41113
1272,4257.56543
1273,4195.84375
1274,4307.11523
1275,4226.33008
1276,4226.82373
1277,4276.89063
1278,4255.92578
1279,4231.12793
1280,4210.17969
1281,4264.43604
1282,4318.69238
1283,4289.02393
1284,4235.02686
1285,4245.02295
1286,4255.01855
1287,4263.77148
1288,4248.03223
1289,4232.29248
1290,4216.55322
1291,4229.08203
1292,4251.12451
1293,4266.79883
1294,4245.84375
1295,4224.88818
1296,4203.93311
1297,4212.89063
1298,4227.21436
1299,4241.53857
1300,4256.20508
1301,4270.89111
1302,4285.57666
1303,4286.03271
1304,4243.24805
1305,4211.26367
1306,4241.70166
1307,4272.13916
1308,4259.3999
1309,4223.14404
1310,4191.0083
1311,4241.85449
1312,4290.57715
1313,4296.4292
1314,4302.28174
1315,4290.87158
1316,4278.49756
1317,4266.12354
1318,4261.94971
1319,4282.77539
1320,4303.60107
1321,4302.39648
1322,4293.72266
1323,4285.04883
1324,4276.375
1325,4267.70117
1326,4259.02734
1327,4286.74316
1328,4321.05273
1329,4330.23193
1330,4292.01514
1331,4277.14795
1332,4306.33789
1333,4335.52783
1334,4304.46777
1335,4262.46631
1336,4260.73584
1337,4325.18018
1338,4331.88867
1339,4338.59717
1340,4345.30566
1341,4342.13477
1342,4320.28223
1343,4301.39355
1344,4291.59863
1345,4281.80371
1346,4272.00879
1347,4273.06543
1348,4337.75293
1349,4364.8042
1350,4345.03027
1351,4325.25635
1352,4329.39063
1353,4334.90283
1354,4340.41504
1355,4345.78223
1356,4351.06982
1357,4356.35791
1358,4349.40381
1359,4304.76465
1360,4260.12549
1361,4280.21924
1362,4371.13867
1363,4301.59424
1364,4288.81738
1365,4323.45166
1366,4318.2168
1367,4305.65674
1368,4293.09668
1369,4320.73291
1370,4350.72168
1371,4346.91357
1372,4336.8877
1373,4326.86133
1374,4358.12061
1375,4440.9751
1376,4598.47119
1377,4672.99072
1378,4650.18262
1379,4627.37402
1380,4640.16699
1381,4716.50049
1382,4699.85596
1383,4683.21191
1384,4664.05176
1385,4629.93652
1386,4595.82129
1387,4561.93262
1388,4528.74805
1389,4495.56348
1390,4475.35596
1391,4462.33154
1392,4449.30664
1393,4437.69873
1394,4457.16211
1395,4476.625
1396,4496.08838
1397,4459.64355
1398,4403.90039
1399,4416.01416
1400,4465.75293
1401,4479.72021
1402,4463.60547
1403,4448.51709
1404,4456.21436
1405,4463.91211
1406,4471.60938
1407,4469.26855
1408,4461.35449
1409,4453.44043
1410,4472.3584
1411,4496.27686
1412,4520.19531
1413,4490.0459
1414,4456.61035
1415,4460.92432
1416,4472.29004
1417,4483.65625
1418,4467.70508
1419,4428.71729
1420,4393.35596
1421,4439.88672
1422,4484.0918
1423,4521.0249
1424,4557.95752
1425,4685.31006
1426,4712.71533
1427,4674.96729
1428,4645.87598
1429,4669.08838
1430,4692.30029
1431,4706.84277
1432,4716.54834
1433,4726.25391
1434,4677.92871
1435,4628.56348
1436,4603.41504
1437,4578.2666
1438,4531.47705
1439,4483.34521
1440,4449.13086
1441,4432.52148
1442,4415.91211
1443,4406.29639
1444,4400.59033
1445,4394.88428
1446,4389.17822
1447,4383.47217
1448,4402.47021
1449,4442.41895
1450,4449.28223
1451,4428.08643
1452,4406.89014
1453,4419.00391
1454,4449.78125
1455,4456.40186
1456,4442.50977
1457,4428.61768
1458,4438.63428
1459,4462.05957
1460,4485.48486
1461,4496.14258
1462,4482.07227
1463,4467.53076
1464,4451.50195
1465,4435.47363
1466,4426.46777
1467,4431.07715
1468,4437.36279
1469,4448.95117
1470,4460.53955
1471,4472.12744
1472,4467.99365
1473,4450.47168
1474,4432.94971
1475,4516.21973
1476,4559.18408
1477,4491.89453
1478,4506.34229
1479,4520.79004
1480,4531.93896
1481,4522.77539
1482,4513.61182
1483,4513.98828
1484,4544.64209
1485,4575.29541
1486,4572.95264
1487,4564.30127
1488,4563.20898
1489,4576.83789
1490,4590.46631
1491,4583.68945
1492,4550.85742
1493,4518.02539
1494,4551.18066
1495,4588.61523
1496,4583.65967
1497,4563.73291
1498,4556.00635
1499,4587.14795
1500,4618.28955
1501,4607.76758
1502,4543.96094
1503,4546.74023
1504,4587.18555
1505,4593.06348
1506,4579.37842
1507,4565.69336
1508,4552.0083
1509,4538.32324
1510,4524.63818
1511,4540.57666
1512,4567.01563
1513,4585.89063
1514,4580.5752
1515,4575.25977
1516,4566.99609
1517,4558.1626
1518,4549.3291
1519,4540.49609
1520,4532.64111
1521,4524.85059
1522,4517.06055
1523,4518.62109
1524,4550.1543
1525,4581.6875
1526,4573.89063
1527,4552.10986
1528,4531.69092
1529,4519.81152
1530,4507.93213
1531,4496.05225
1532,4513.76025
1533,4533.44434
1534,4553.12842
1535,4525.29639
1536,4476.5
1537,4466.92725
1538,4457.354
1539,4454.73096
1540,4465.77393
1541,4476.81641
1542,4487.85938
1543,4481.14502
1544,4459.11426
1545,4441.35596
1546,4450.55566
1547,4459.75537
1548,4468.95459
1549,4476.77979
1550,4448.43604
1551,4420.09277
1552,4393.79004
1553,4421.36328
1554,4448.93652
1555,4470.24072
1556,4491.11963
1557,4511.99805
1558,4502.16895
1559,4474.78809
1560,4450.49902
1561,4430.20605
1562,4409.91357
1563,4425.70752
1564,4462.15479
1565,4460.06055
1566,4424.58789
1567,4389.4082
1568,4362.12354
1569,4405.15088
1570,4450.39453
1571,4475.67871
1572,4500.96289
1573,4524.88867
1574,4540.15625
1575,4555.42383
1576,4561.41113
1577,4537.25635
1578,4527.15381
1579,4562.72021
1580,4598.28613
1581,4559.73877
1582,4496.90723
1583,4500.10498
1584,4503.30322
1585,4504.81982
1586,4459.97803
1587,4427.88525
1588,4412.35156
1589,4396.81787
1590,4381.28418
1591,4372.93994
1592,4368.73145
1593,4364.52295
1594,4344.61914
1595,4319.04541
1596,4293.47168
1597,4272.0376
1598,4251.42432
1599,4244.42627
1600,4281.8999
1601,4305.08691
1602,4281.58447
1603,4258.08252
1604,4252.76563
1605,4283.6792
1606,4314.59277
1607,4306.42139
1608,4290.47656
1609,4279.50244
1610,4278.44141
1611,4277.38037
1612,4284.46533
1613,4302.18164
1614,4319.89844
1615,4324.92139
1616,4313.36963
1617,4301.81787
1618,4297.46045
1619,4339.79834
1620,4382.13623
1621,4380.29346
1622,4316.74951
1623,4426.22607
1624,4449.34082
1625,4441.0459
1626,4432.75049
1627,4424.01709
1628,4402.48682
1629,4380.95654
1630,4362.36816
1631,4429.9751
1632,4464.73828
1633,4492.9165
1634,4502.93213
1635,4476.53613
1636,4450.14014
1637,4455.48535
1638,4488.6748
1639,4495.62988
1640,4449.94336
1641,4404.25684
1642,4486.69824
1643,4502.05908
1644,4463.46631
1645,4480.61475
1646,4501.80469
1647,4522.99512
1648,4466.87451
1649,4432.38525
1650,4452.68213
1651,4472.979
1652,4469.89551
1653,4465.10889
1654,4460.32178
1655,4458.27002
1656,4474.21973
1657,4490.16943
1658,4506.11914
1659,4522.06885
1660,4502.00635
1661,4479.3042
1662,4456.60156
1663,4433.89941
1664,4427.24902
1665,4452.96924
1666,4451.43066
